CustomerID,Amount,DeviceBrand,DeviceModel,Fraud,FraudType
7836,4794.92,Apple,iPhone SE,0,Non-Fraud
9544,3063.61,Infinix,Zero Ultra,0,Non-Fraud
9895,2866.49,Laptop,Asus ROG,0,Non-Fraud
7555,2510.99,Samsung,Galaxy Note 20,0,Non-Fraud
6207,4145.31,Laptop,MSI Stealth,1,"Fraud Onboarding 
Data Duplikat"
7120,3099.61,Apple,MacBook Air M2,0,Non-Fraud
2067,1236.87,Vivo,Y36,0,Non-Fraud
4373,2491.9,Samsung,Galaxy Z Fold 5,0,Non-Fraud
2290,4891.22,Laptop,MSI Stealth,1,"Counterfeit
Modifikasi Chip"
8524,2814.07,Apple,iPad Air,1,"Fraud Onboarding 
Data Duplikat"
8272,1601.41,Xiaomi,Redmi Note 12,1,"Counterfeit
Cetak Kartu Palsu"
9658,4415.27,Xiaomi,Poco X5,1,"Counterfeit
Cetak Kartu Palsu"
6079,3223.57,Xiaomi,Mi 11 Ultra,1,"Counterfeit
Modifikasi Chip"
5703,1482.65,Apple,iPhone 12,1,"Fraud Onboarding 
Bot Registerasi"
9239,2421.56,Vivo,X90,1,"CNP (Card Not Present)
IP Asing "
8901,364.0,Apple,iPhone 14 Pro Max,0,Non-Fraud
7436,1332.06,Samsung,Galaxy Tab S9,0,Non-Fraud
5163,3027.43,Custom PC,Windows 10 Office PC,1,"Fraud E-Commerce
Diskon Palsu"
7449,3155.22,Laptop,HP Pavilion,1,"Fraud Onboarding 
Bot Registerasi"
8622,2998.31,Laptop,Asus ROG,0,Non-Fraud
2688,2966.99,Huawei,P50 Pro,1,"Fraud Onboarding 
Dokumen Curian"
9456,250.11,Realme,GT Neo 5,0,Non-Fraud
6310,994.54,Apple,iPad Air,1,"Fraud E-Commerce
Ulasan Palsu"
3392,745.75,Apple,iPhone 14 Pro Max,1,"Counterfeit
Modifikasi Chip"
5831,550.81,Realme,GT Neo 5,0,Non-Fraud
4697,4198.55,Huawei,Mate 40,1,"Fraud Onboarding 
Dokumen Curian"
3419,3001.11,Apple,iPad Pro 12.9,0,Non-Fraud
2906,1391.5,Oppo,Find X5 Pro,0,Non-Fraud
5888,1568.24,Laptop,Asus ROG,0,Non-Fraud
9821,2470.42,Laptop,Asus ROG,0,Non-Fraud
9842,2271.2,Laptop,Lenovo ThinkPad,0,Non-Fraud
7173,4095.38,Laptop,Acer Aspire,0,Non-Fraud
3307,4281.58,Google,Pixel 7,0,Non-Fraud
9005,285.75,Apple,iPhone SE,1,"Fraud E-Commerce
Pembayaran Ditunda"
5079,283.05,Samsung,Galaxy Tab S9,0,Non-Fraud
2138,1558.87,Apple,iPhone 13 Pro,0,Non-Fraud
3630,122.78,Infinix,Hot 30,0,Non-Fraud
2297,2478.88,Google,Pixel 6a,0,Non-Fraud
2173,2282.64,Vivo,V27 Pro,1,"CNP (Card Not Present)
Transaksi Berulang"
5114,405.14,Apple,iPad Pro 12.9,0,Non-Fraud
4339,2106.97,Vivo,X90,0,Non-Fraud
2698,3388.32,Samsung,Galaxy Z Fold 5,0,Non-Fraud
1141,3100.82,Xiaomi,Redmi Note 12,0,Non-Fraud
2904,1290.59,Xiaomi,Poco X5,1,"CNP (Card Not Present)
Transaksi Berulang"
9446,1033.36,Custom PC,Windows 10 Office PC,1,"Fraud E-Commerce
Pembayaran Ditunda"
2817,1506.91,Laptop,HP Pavilion,0,Non-Fraud
8428,3891.64,Apple,iPad Air,0,Non-Fraud
1216,3910.01,Huawei,Mate 40,0,Non-Fraud
5632,4891.9,Oppo,A78,0,Non-Fraud
9094,1805.33,Huawei,P50 Pro,1,"Fraud E-Commerce
Refund Fraud"
4106,4853.46,Vivo,X90,1,"Fraud E-Commerce
Pembayaran Ditunda"
8152,1518.27,Samsung,Galaxy A54,0,Non-Fraud
3053,2011.81,Laptop,Lenovo ThinkPad,1,"Counterfeit
Kartu Kloning"
6373,1987.49,Huawei,P50 Pro,0,Non-Fraud
5067,4942.28,Samsung,Galaxy A54,0,Non-Fraud
3741,1292.78,Apple,iPhone SE,0,Non-Fraud
2571,3450.36,Samsung,Galaxy Note 20,1,"Counterfeit
Penjualan Kartu Palsu"
7888,3771.63,Vivo,X90,0,Non-Fraud
7051,3849.99,Samsung,Galaxy Tab A8,0,Non-Fraud
1332,1931.64,Google,Pixel 7,0,Non-Fraud
2126,1794.54,Laptop,HP Pavilion,0,Non-Fraud
1683,390.21,Apple,iPad Pro 12.9,1,"CNP (Card Not Present)
Transaksi Berulang"
6260,1426.12,Xiaomi,Pad 6,1,"Fraud E-Commerce
Ulasan Palsu"
1470,2765.83,Infinix,Zero Ultra,1,"CNP (Card Not Present)
IP Asing "
9747,785.44,Xiaomi,Mi 11 Ultra,1,"Fraud E-Commerce
Diskon Palsu"
4554,1391.53,Infinix,Hot 30,1,"CNP (Card Not Present)
Phising Data"
4006,274.14,Samsung,Galaxy Note 20,0,Non-Fraud
2926,1035.69,Laptop,HP Pavilion,1,"Fraud E-Commerce
Pesanan Palsu"
4565,227.35,Xiaomi,Redmi Note 12,1,"Fraud Onboarding 
Identitas Palsu"
8240,2179.38,Realme,GT Neo 5,0,Non-Fraud
3537,991.94,Huawei,P50 Pro,1,"Fraud Onboarding 
Dokumen Curian"
3405,2608.93,Xiaomi,Mi 11 Ultra,0,Non-Fraud
2589,2813.52,Samsung,Galaxy S23,1,"Fraud E-Commerce
Refund Fraud"
1583,2584.8,Apple,iPhone 12,0,Non-Fraud
2249,2217.15,Laptop,HP Pavilion,0,Non-Fraud
1354,1181.64,Xiaomi,Redmi 13C,1,"Fraud Onboarding 
Bot Registerasi"
1233,4583.42,Infinix,Hot 30,0,Non-Fraud
9862,4237.1,Xiaomi,Pad 6,0,Non-Fraud
8694,3823.51,Apple,iPhone SE,1,"Fraud Onboarding 
Alamat Palsu"
2749,2264.16,Huawei,P50 Pro,0,Non-Fraud
9208,108.68,Huawei,MatePad Pro,0,Non-Fraud
6854,1738.23,Laptop,Acer Aspire,1,"Fraud E-Commerce
Pesanan Palsu"
4815,1817.26,Apple,iPad Air,1,"Fraud Onboarding 
Alamat Palsu"
1166,2856.56,Xiaomi,Redmi Note 12,1,"Fraud E-Commerce
Refund Fraud"
9101,2808.17,Huawei,MatePad Pro,1,"Fraud Onboarding 
Dokumen Curian"
4566,510.48,Oppo,Reno 8,1,"Fraud Onboarding 
Dokumen Curian"
5564,2659.08,Apple,iPad Air,1,"Fraud E-Commerce
Ulasan Palsu"
1219,2289.17,Huawei,MatePad Pro,1,"Fraud E-Commerce
Diskon Palsu"
2477,3772.28,Realme,GT Neo 5,0,Non-Fraud
8005,4953.67,Vivo,V27 Pro,0,Non-Fraud
2882,3094.64,Realme,C55,0,Non-Fraud
8121,4403.28,Oppo,A78,1,"CNP (Card Not Present)
Phising Data"
7318,254.94,Oppo,A78,0,Non-Fraud
7338,2942.08,Custom PC,Windows 10 Office PC,1,"CNP (Card Not Present)
IP Asing "
2649,2133.19,Realme,C55,0,Non-Fraud
8257,1507.28,Xiaomi,Poco X5,0,Non-Fraud
2564,386.51,Xiaomi,Pad 6,1,"Fraud Onboarding 
Identitas Palsu"
3580,538.04,Infinix,Hot 30,0,Non-Fraud
6697,2963.61,Apple,iPhone 13 Pro,0,Non-Fraud
8848,586.27,Xiaomi,Pad 6,1,"CNP (Card Not Present)
Phising Data"
1386,3817.57,Realme,GT Neo 5,0,Non-Fraud
8543,978.32,Laptop,Dell XPS,1,"CNP (Card Not Present)
Bot Transaksi"
8910,3146.42,Huawei,Mate 40,1,"Fraud E-Commerce
Ulasan Palsu"
6216,3562.21,Samsung,Galaxy S23,0,Non-Fraud
9579,3638.67,Vivo,Y36,0,Non-Fraud
9687,654.37,Apple,MacBook Air M2,0,Non-Fraud
5667,1852.15,Apple,iPhone SE,1,"CNP (Card Not Present)
Bot Transaksi"
1461,4710.38,Laptop,Lenovo ThinkPad,1,"CNP (Card Not Present)
Transaksi Berulang"
4329,363.24,Xiaomi,Redmi Note 12,1,"Fraud E-Commerce
Refund Fraud"
3590,1217.22,Apple,iPhone 12,0,Non-Fraud
7881,3057.02,Apple,iPhone 12,1,"Fraud Onboarding 
Data Duplikat"
2116,4156.93,Oppo,Reno 8,0,Non-Fraud
5981,4714.49,Samsung,Galaxy Z Fold 5,0,Non-Fraud
3628,2133.46,Laptop,Acer Aspire,0,Non-Fraud
1123,1296.12,Laptop,Dell XPS,0,Non-Fraud
3319,4361.84,Laptop,Acer Aspire,0,Non-Fraud
1167,288.23,Huawei,MatePad Pro,1,"Fraud E-Commerce
Pesanan Palsu"
8532,4800.88,Apple,iPhone SE,0,Non-Fraud
5239,3350.29,Vivo,Y36,0,Non-Fraud
7842,2223.48,Infinix,Hot 30,0,Non-Fraud
1374,1521.64,Xiaomi,Redmi Note 12,1,"Fraud Onboarding 
Bot Registerasi"
6085,3696.63,Custom PC,Windows 11 Gaming Rig,1,"Counterfeit
Kartu Kloning"
8660,2685.1,Apple,MacBook Pro M3,1,"Fraud E-Commerce
Ulasan Palsu"
9860,1807.53,Oppo,Reno 8,1,"CNP (Card Not Present)
IP Asing "
5478,3376.2,Realme,GT Neo 5,1,"Counterfeit
Cetak Kartu Palsu"
8903,2242.72,Huawei,Mate 40,0,Non-Fraud
5762,2635.69,Samsung,Galaxy S23,0,Non-Fraud
5224,1450.25,Xiaomi,Redmi 13C,1,"Fraud Onboarding 
Dokumen Curian"
7919,4498.84,Apple,iPad Pro 12.9,1,"CNP (Card Not Present)
Fake Account"
2151,178.43,Samsung,Galaxy A54,0,Non-Fraud
2390,4776.2,Laptop,Acer Aspire,0,Non-Fraud
2552,4985.42,Laptop,Lenovo ThinkPad,0,Non-Fraud
3027,4191.64,Vivo,X90,1,"CNP (Card Not Present)
Transaksi Berulang"
1494,4566.38,Apple,iPhone 13 Pro,0,Non-Fraud
4075,2269.33,Custom PC,Windows 10 Office PC,1,"Fraud Onboarding 
Identitas Palsu"
7137,2479.47,Vivo,V27 Pro,0,Non-Fraud
7802,3475.14,Samsung,Galaxy S23,0,Non-Fraud
5582,1657.82,Xiaomi,Pad 6,1,"Fraud Onboarding 
Identitas Palsu"
3781,549.29,Custom PC,Windows 10 Office PC,0,Non-Fraud
6162,2383.05,Samsung,Galaxy Tab A8,1,"Fraud Onboarding 
Alamat Palsu"
8356,318.11,Apple,MacBook Air M2,1,"Fraud E-Commerce
Diskon Palsu"
7312,2468.32,Apple,iPhone 14 Pro Max,0,Non-Fraud
2798,1810.78,Huawei,P50 Pro,0,Non-Fraud
9001,2707.89,Infinix,Hot 30,0,Non-Fraud
4047,2754.07,Laptop,Acer Aspire,0,Non-Fraud
6783,4021.8,Samsung,Galaxy Note 20,0,Non-Fraud
1795,204.06,Laptop,Lenovo ThinkPad,0,Non-Fraud
7333,4723.62,Xiaomi,Pad 6,0,Non-Fraud
5324,3264.38,Custom PC,Windows 10 Office PC,0,Non-Fraud
5738,618.69,Oppo,Reno 8,0,Non-Fraud
7357,4974.32,Google,Pixel 6a,1,"Fraud Onboarding 
Data Duplikat"
2781,1269.52,Vivo,X90,0,Non-Fraud
6941,640.53,Laptop,Asus ROG,0,Non-Fraud
8969,2532.83,Laptop,Dell XPS,1,"CNP (Card Not Present)
Fake Account"
8439,906.99,Huawei,P50 Pro,0,Non-Fraud
6236,1983.44,Custom PC,Windows 10 Office PC,0,Non-Fraud
3486,1008.72,Vivo,Y36,0,Non-Fraud
5844,4666.92,Huawei,P50 Pro,1,"Fraud E-Commerce
Pembayaran Ditunda"
3893,1656.64,Google,Pixel 7,1,"Counterfeit
Skimming ATM"
1675,1107.21,Laptop,HP Pavilion,1,"CNP (Card Not Present)
IP Asing "
5379,2057.53,Apple,iPhone 14 Pro Max,1,"Fraud E-Commerce
Ulasan Palsu"
4523,2311.27,Laptop,MSI Stealth,0,Non-Fraud
2115,4741.94,Xiaomi,Redmi 13C,0,Non-Fraud
6108,1273.16,Oppo,Find X5 Pro,1,"Counterfeit
Skimming ATM"
4799,2486.24,Samsung,Galaxy Tab A8,1,"Counterfeit
Skimming ATM"
8799,2171.96,Xiaomi,Redmi Note 12,1,"Fraud Onboarding 
Bot Registerasi"
2470,3090.84,Huawei,MatePad Pro,0,Non-Fraud
7857,2384.93,Huawei,P50 Pro,1,"Fraud E-Commerce
Diskon Palsu"
6596,3478.72,Infinix,Zero Ultra,0,Non-Fraud
6271,4153.77,Apple,iPhone SE,0,Non-Fraud
6372,4774.71,Apple,iPhone SE,1,"CNP (Card Not Present)
IP Asing "
3752,4680.42,Apple,MacBook Pro M3,1,"Fraud Onboarding 
Data Duplikat"
9620,3904.73,Laptop,MSI Stealth,0,Non-Fraud
2788,2585.85,Laptop,Acer Aspire,0,Non-Fraud
6634,430.7,Samsung,Galaxy S23,1,"Fraud E-Commerce
Refund Fraud"
4079,3310.72,Apple,iPhone 14 Pro Max,0,Non-Fraud
7046,4063.84,Samsung,Galaxy Tab S9,0,Non-Fraud
1083,115.55,Laptop,HP Pavilion,1,"Fraud E-Commerce
Refund Fraud"
4358,4267.04,Samsung,Galaxy Note 20,0,Non-Fraud
5746,3035.48,Samsung,Galaxy Z Fold 5,0,Non-Fraud
6477,716.62,Infinix,Hot 30,0,Non-Fraud
2622,462.03,Xiaomi,Redmi Note 12,1,"Counterfeit
Cetak Kartu Palsu"
2280,4697.03,Huawei,MatePad Pro,1,"CNP (Card Not Present)
Fake Account"
4660,4534.44,Samsung,Galaxy Tab S9,1,"CNP (Card Not Present)
IP Asing "
1690,4688.16,Infinix,Hot 30,0,Non-Fraud
9896,993.52,Laptop,Acer Aspire,0,Non-Fraud
6790,1592.74,Oppo,Find X5 Pro,0,Non-Fraud
3532,2244.69,Apple,MacBook Pro M3,0,Non-Fraud
6882,145.11,Infinix,Zero Ultra,1,"Counterfeit
Cetak Kartu Palsu"
6243,1003.12,Infinix,Zero Ultra,1,"Fraud Onboarding 
Dokumen Curian"
8418,3922.35,Huawei,P50 Pro,0,Non-Fraud
2243,4840.17,Infinix,Zero Ultra,1,"Counterfeit
Skimming ATM"
9062,4650.62,Apple,iPhone 13 Pro,0,Non-Fraud
4224,4653.66,Xiaomi,Redmi 13C,0,Non-Fraud
1756,3257.2,Realme,C55,0,Non-Fraud
2294,3186.71,Samsung,Galaxy Note 20,1,"CNP (Card Not Present)
IP Asing "
7124,4218.0,Samsung,Galaxy S23,0,Non-Fraud
7975,2729.29,Laptop,Lenovo ThinkPad,0,Non-Fraud
8816,3249.9,Infinix,Zero Ultra,1,"Fraud E-Commerce
Diskon Palsu"
2443,3620.33,Apple,iPhone 12,0,Non-Fraud
8791,1463.37,Samsung,Galaxy Note 20,0,Non-Fraud
4776,4317.66,Samsung,Galaxy S23,1,"CNP (Card Not Present)
Phising Data"
4791,4000.6,Apple,MacBook Pro M3,0,Non-Fraud
9507,370.0,Xiaomi,Pad 6,1,"Counterfeit
Cetak Kartu Palsu"
6854,2487.36,Oppo,Find X5 Pro,1,"Counterfeit
Skimming ATM"
5469,3429.54,Apple,iPhone 12,0,Non-Fraud
6471,953.12,Google,Pixel 7,0,Non-Fraud
8184,4156.97,Laptop,Dell XPS,0,Non-Fraud
4750,4007.68,Huawei,MatePad Pro,0,Non-Fraud
5169,402.4,Custom PC,Windows 10 Office PC,0,Non-Fraud
8429,2941.55,Samsung,Galaxy S23,0,Non-Fraud
5894,2112.49,Laptop,Asus ROG,1,"Fraud E-Commerce
Pesanan Palsu"
3301,4450.05,Xiaomi,Mi 11 Ultra,1,"Fraud E-Commerce
Refund Fraud"
7525,4452.73,Google,Pixel 6a,1,"Counterfeit
Penjualan Kartu Palsu"
1468,520.58,Vivo,Y36,1,"Counterfeit
Skimming ATM"
1907,396.84,Apple,iPhone SE,1,"CNP (Card Not Present)
Bot Transaksi"
7212,4541.21,Oppo,Reno 8,1,"CNP (Card Not Present)
Fake Account"
8765,1229.28,Realme,GT Neo 5,0,Non-Fraud
4567,3537.73,Xiaomi,Redmi Note 12,1,"CNP (Card Not Present)
Transaksi Berulang"
9988,2207.12,Samsung,Galaxy Tab S9,0,Non-Fraud
4650,4970.43,Google,Pixel 6a,1,"Fraud Onboarding 
Identitas Palsu"
3032,4770.22,Laptop,Dell XPS,0,Non-Fraud
3099,2502.01,Xiaomi,Redmi Note 12,1,"CNP (Card Not Present)
Bot Transaksi"
5802,3151.58,Realme,GT Neo 5,1,"Fraud Onboarding 
Bot Registerasi"
9087,3480.15,Samsung,Galaxy A54,0,Non-Fraud
6040,4926.55,Apple,iPhone 13 Pro,1,"Fraud E-Commerce
Pesanan Palsu"
2471,1336.43,Vivo,Y36,0,Non-Fraud
2311,2814.93,Apple,MacBook Pro M3,0,Non-Fraud
1753,2395.62,Apple,MacBook Pro M3,0,Non-Fraud
5722,3022.49,Oppo,A78,0,Non-Fraud
1013,3884.97,Samsung,Galaxy A54,1,"Fraud E-Commerce
Refund Fraud"
5586,2961.66,Samsung,Galaxy Note 20,0,Non-Fraud
3530,3393.4,Samsung,Galaxy Z Fold 5,0,Non-Fraud
9562,323.53,Vivo,V27 Pro,1,"Fraud E-Commerce
Pembayaran Ditunda"
6666,4061.18,Samsung,Galaxy Tab A8,1,"Fraud E-Commerce
Refund Fraud"
4996,2289.53,Xiaomi,Poco X5,0,Non-Fraud
4608,3200.95,Xiaomi,Redmi 13C,0,Non-Fraud
6004,360.57,Google,Pixel 7,0,Non-Fraud
4209,891.35,Apple,iPhone 12,0,Non-Fraud
6721,3445.91,Laptop,Acer Aspire,0,Non-Fraud
3016,3077.39,Samsung,Galaxy Note 20,1,"Fraud Onboarding 
Alamat Palsu"
4123,2786.69,Infinix,Zero Ultra,0,Non-Fraud
1999,4717.23,Oppo,Find X5 Pro,1,"Counterfeit
Skimming ATM"
2957,4279.47,Huawei,Mate 40,1,"Counterfeit
Penjualan Kartu Palsu"
3281,4501.43,Custom PC,Windows 11 Gaming Rig,1,"Fraud Onboarding 
Data Duplikat"
2807,3531.41,Samsung,Galaxy S23,1,"Fraud E-Commerce
Pembayaran Ditunda"
2595,4680.24,Samsung,Galaxy Tab A8,0,Non-Fraud
7355,4638.01,Infinix,Zero Ultra,0,Non-Fraud
7479,4991.34,Apple,MacBook Pro M3,0,Non-Fraud
2270,2351.31,Vivo,X90,1,"Fraud Onboarding 
Identitas Palsu"
5239,1711.0,Samsung,Galaxy Tab A8,1,"Counterfeit
Modifikasi Chip"
2051,2449.34,Xiaomi,Redmi Note 12,0,Non-Fraud
4142,695.37,Oppo,Find X5 Pro,1,"Fraud Onboarding 
Data Duplikat"
2188,329.44,Oppo,Reno 8,0,Non-Fraud
4631,2496.07,Custom PC,Windows 10 Office PC,1,"CNP (Card Not Present)
IP Asing "
5990,4916.42,Custom PC,Windows 10 Office PC,1,"CNP (Card Not Present)
Transaksi Berulang"
6695,2444.36,Oppo,A78,1,"Counterfeit
Kartu Kloning"
4059,574.78,Samsung,Galaxy Tab A8,1,"Fraud E-Commerce
Refund Fraud"
1023,4653.96,Samsung,Galaxy Z Fold 5,1,"Fraud Onboarding 
Bot Registerasi"
1711,2167.4,Vivo,X90,1,"Counterfeit
Modifikasi Chip"
3667,4259.6,Apple,MacBook Pro M3,1,"CNP (Card Not Present)
Phising Data"
3687,2050.51,Custom PC,Windows 11 Gaming Rig,0,Non-Fraud
6356,32.68,Oppo,Find X5 Pro,0,Non-Fraud
4079,2910.68,Xiaomi,Redmi 13C,0,Non-Fraud
7339,1772.97,Infinix,Hot 30,0,Non-Fraud
9933,2236.87,Laptop,Asus ROG,0,Non-Fraud
7737,4760.14,Google,Pixel 7,0,Non-Fraud
5827,3222.16,Laptop,MSI Stealth,1,"Counterfeit
Kartu Kloning"
1217,3586.42,Oppo,A78,0,Non-Fraud
1898,4478.81,Oppo,Find X5 Pro,1,"Counterfeit
Skimming ATM"
8890,185.38,Xiaomi,Mi 11 Ultra,0,Non-Fraud
7935,4307.61,Vivo,X90,1,"CNP (Card Not Present)
Bot Transaksi"
4688,4120.0,Samsung,Galaxy Note 20,1,"Fraud Onboarding 
Bot Registerasi"
9030,2046.43,Custom PC,Windows 11 Gaming Rig,0,Non-Fraud
7760,811.82,Infinix,Zero Ultra,1,"Fraud E-Commerce
Pesanan Palsu"
2478,2985.5,Realme,GT Neo 5,1,"Fraud Onboarding 
Bot Registerasi"
2689,1062.88,Samsung,Galaxy Z Fold 5,1,"Fraud Onboarding 
Bot Registerasi"
1814,4731.45,Laptop,Acer Aspire,0,Non-Fraud
2253,364.36,Samsung,Galaxy Tab A8,0,Non-Fraud
4639,2367.91,Vivo,Y36,1,"Counterfeit
Cetak Kartu Palsu"
4119,1927.41,Apple,iPad Air,1,"Fraud Onboarding 
Alamat Palsu"
4171,71.67,Infinix,Hot 30,0,Non-Fraud
9845,3366.63,Oppo,Find X5 Pro,1,"CNP (Card Not Present)
Phising Data"
7825,2342.45,Samsung,Galaxy Tab S9,0,Non-Fraud
4326,4708.71,Xiaomi,Redmi Note 12,1,"Counterfeit
Penjualan Kartu Palsu"
7030,4709.77,Vivo,X90,0,Non-Fraud
4440,516.24,Huawei,Mate 40,1,"CNP (Card Not Present)
Bot Transaksi"
7247,3752.3,Oppo,Find X5 Pro,1,"Fraud Onboarding 
Dokumen Curian"
8677,4786.62,Xiaomi,Redmi Note 12,1,"CNP (Card Not Present)
Fake Account"
6400,3715.32,Samsung,Galaxy Note 20,1,"CNP (Card Not Present)
Phising Data"
5673,3866.51,Samsung,Galaxy A54,1,"Fraud Onboarding 
Alamat Palsu"
6844,1634.49,Laptop,Asus ROG,1,"Counterfeit
Modifikasi Chip"
2328,1057.12,Laptop,Lenovo ThinkPad,1,"Fraud E-Commerce
Pesanan Palsu"
3501,3606.09,Samsung,Galaxy Note 20,0,Non-Fraud
7111,616.0,Samsung,Galaxy Z Fold 5,1,"Counterfeit
Kartu Kloning"
9078,3822.04,Samsung,Galaxy Tab A8,1,"CNP (Card Not Present)
Fake Account"
9230,1084.88,Realme,GT Neo 5,1,"Counterfeit
Penjualan Kartu Palsu"
6330,758.94,Xiaomi,Poco X5,1,"CNP (Card Not Present)
Phising Data"
6025,4612.32,Google,Pixel 7,1,"CNP (Card Not Present)
Transaksi Berulang"
8286,2460.58,Apple,iPhone 13 Pro,0,Non-Fraud
2836,1084.96,Google,Pixel 7,1,"Fraud E-Commerce
Ulasan Palsu"
8230,2881.78,Samsung,Galaxy Tab A8,1,"Counterfeit
Modifikasi Chip"
8670,4494.12,Vivo,X90,1,"CNP (Card Not Present)
Bot Transaksi"
3395,832.26,Xiaomi,Redmi Note 12,0,Non-Fraud
3962,4815.51,Huawei,Mate 40,0,Non-Fraud
8141,326.0,Google,Pixel 7,0,Non-Fraud
9775,2120.14,Samsung,Galaxy S23,0,Non-Fraud
6829,3685.91,Huawei,MatePad Pro,0,Non-Fraud
6577,2382.81,Samsung,Galaxy Tab S9,0,Non-Fraud
2924,1469.25,Vivo,V27 Pro,0,Non-Fraud
1464,133.61,Vivo,V27 Pro,0,Non-Fraud
7445,2829.28,Apple,MacBook Pro M3,1,"Fraud E-Commerce
Pembayaran Ditunda"
7805,686.68,Oppo,Find X5 Pro,0,Non-Fraud
6704,1406.95,Vivo,V27 Pro,0,Non-Fraud
4144,4766.14,Laptop,HP Pavilion,1,"CNP (Card Not Present)
Phising Data"
3604,330.08,Samsung,Galaxy A54,1,"Counterfeit
Penjualan Kartu Palsu"
8999,3343.63,Vivo,Y36,1,"CNP (Card Not Present)
IP Asing "
3418,4915.44,Vivo,V27 Pro,0,Non-Fraud
4256,4645.55,Apple,iPad Air,1,"Counterfeit
Kartu Kloning"
7378,495.01,Apple,iPad Pro 12.9,0,Non-Fraud
8974,1237.05,Laptop,HP Pavilion,0,Non-Fraud
1969,3404.34,Xiaomi,Mi 11 Ultra,0,Non-Fraud
8055,3593.1,Apple,iPad Air,1,"Fraud E-Commerce
Diskon Palsu"
8115,3687.59,Huawei,MatePad Pro,1,"Fraud Onboarding 
Alamat Palsu"
1199,259.94,Apple,iPad Air,1,"Counterfeit
Penjualan Kartu Palsu"
5349,1082.24,Xiaomi,Redmi Note 12,1,"Counterfeit
Cetak Kartu Palsu"
4800,4430.57,Vivo,X90,1,"CNP (Card Not Present)
Bot Transaksi"
2839,2993.2,Google,Pixel 7,0,Non-Fraud
3183,637.15,Realme,C55,0,Non-Fraud
4715,4640.26,Apple,MacBook Air M2,1,"Counterfeit
Cetak Kartu Palsu"
6432,2761.68,Oppo,A78,0,Non-Fraud
8446,2913.95,Realme,GT Neo 5,1,"Counterfeit
Cetak Kartu Palsu"
5868,693.82,Oppo,Find X5 Pro,0,Non-Fraud
7395,4213.75,Oppo,A78,1,"Fraud E-Commerce
Refund Fraud"
4868,1628.67,Vivo,Y36,1,"Fraud Onboarding 
Data Duplikat"
6328,3445.3,Laptop,HP Pavilion,1,"Counterfeit
Cetak Kartu Palsu"
6003,156.12,Xiaomi,Redmi Note 12,1,"Fraud Onboarding 
Alamat Palsu"
3995,1110.15,Xiaomi,Poco X5,0,Non-Fraud
6153,748.38,Apple,MacBook Pro M3,0,Non-Fraud
7183,621.27,Apple,iPhone 13 Pro,1,"Counterfeit
Skimming ATM"
8625,4354.32,Apple,iPhone 14 Pro Max,0,Non-Fraud
3815,2353.71,Oppo,Reno 8,1,"Counterfeit
Cetak Kartu Palsu"
8172,4174.86,Huawei,MatePad Pro,1,"Fraud Onboarding 
Bot Registerasi"
4976,336.95,Infinix,Hot 30,1,"CNP (Card Not Present)
Transaksi Berulang"
7737,515.32,Realme,C55,1,"Fraud E-Commerce
Diskon Palsu"
5430,4330.72,Apple,iPad Pro 12.9,1,"Fraud Onboarding 
Alamat Palsu"
5864,4797.46,Infinix,Zero Ultra,0,Non-Fraud
1114,2962.98,Apple,iPhone 14 Pro Max,1,"Fraud Onboarding 
Identitas Palsu"
4216,300.22,Infinix,Zero Ultra,1,"CNP (Card Not Present)
Fake Account"
3706,933.58,Huawei,Mate 40,0,Non-Fraud
9454,1851.91,Huawei,MatePad Pro,1,"CNP (Card Not Present)
Transaksi Berulang"
2305,4086.5,Apple,MacBook Pro M3,0,Non-Fraud
1690,4432.07,Oppo,Find X5 Pro,1,"Fraud Onboarding 
Dokumen Curian"
1632,3124.9,Google,Pixel 7,1,"CNP (Card Not Present)
IP Asing "
3287,1675.58,Laptop,Asus ROG,1,"Fraud E-Commerce
Pesanan Palsu"
6604,1253.3,Oppo,Find X5 Pro,1,"CNP (Card Not Present)
IP Asing "
4077,2023.89,Oppo,A78,1,"Counterfeit
Modifikasi Chip"
3324,4179.83,Apple,MacBook Pro M3,1,"Fraud E-Commerce
Pesanan Palsu"
5763,2990.26,Xiaomi,Poco X5,1,"CNP (Card Not Present)
IP Asing "
4595,3823.43,Realme,GT Neo 5,1,"CNP (Card Not Present)
Fake Account"
4974,3274.6,Samsung,Galaxy S23,0,Non-Fraud
3835,2338.06,Xiaomi,Redmi Note 12,0,Non-Fraud
5016,4827.82,Samsung,Galaxy S23,0,Non-Fraud
7592,3761.68,Xiaomi,Poco X5,0,Non-Fraud
9131,1255.15,Custom PC,Windows 10 Office PC,0,Non-Fraud
5415,1690.73,Realme,C55,1,"Counterfeit
Skimming ATM"
6668,666.82,Vivo,V27 Pro,1,"CNP (Card Not Present)
Fake Account"
3479,2231.77,Realme,C55,1,"Counterfeit
Penjualan Kartu Palsu"
9339,857.48,Xiaomi,Redmi 13C,1,"Fraud E-Commerce
Ulasan Palsu"
8019,4040.98,Google,Pixel 6a,0,Non-Fraud
4751,4059.48,Laptop,Dell XPS,0,Non-Fraud
2169,110.87,Custom PC,Windows 10 Office PC,1,"Fraud E-Commerce
Ulasan Palsu"
3912,1263.79,Google,Pixel 7,0,Non-Fraud
